,receptor,family,gene
2172,retinaldehyde binding protein 1,Fatty acid-binding proteins,['RLBP1']
2173,cellular retinoic acid binding protein 1,Fatty acid-binding proteins,['CRABP-I']
2174,cellular retinoic acid binding protein 2,Fatty acid-binding proteins,"['CRABP2', 'CRABP2']"
2175,membrane spanning 4-domains A2,Fc epsilon receptors,['ENSGALG00000009792']
2176,forkhead box N1,Forkhead box TFs,['FOXN1']
2177,heat shock protein family A (Hsp70) member 8,Heat shock proteins,['HSPA8']
2178,heat shock protein 90 beta family member 1,Heat shock proteins,['HSP90B1']
2179,heat shock protein 90 alpha family class A member 1,Heat shock proteins,"['HSP90AA1', 'HSP90AA1']"
2180,heat shock protein 90 alpha family class B member 1,Heat shock proteins,['HSP90AB1']
2181,TNF receptor associated protein 1,Heat shock proteins,['TRAP1']
2182,melanoma cell adhesion molecule,Immunoglobulin C2-set domain-containing proteins,['MCAM']
2183,Fc fragment of IgA receptor,Immunoglobulin like domain containing proteins,"['ENSGALG00000029868', 'ENSGALG00000030636', 'ENSGALG00000031289', 'ENSGALG00000031624', 'ENSGALG00000032041', 'ENSGALG00000032371', 'ENSGALG00000032820', 'ENSGALG00000032862', 'CHIR-B3', 'ENSGALG00000033375', 'ENSGALG00000033729', 'ENSGALG00000033787', 'ENSGALG00000034411', 'ENSGALG00000037650', 'ENSGALG00000037731', 'ENSGALG00000038256', 'ENSGALG00000038975', 'ENSGALG00000039298', 'ENSGALG00000039504', 'ENSGALG00000039866', 'ENSGALG00000041342', 'ENSGALG00000041961', 'ENSGALG00000042500', 'ENSGALG00000044093', 'ENSGALG00000044439', 'ENSGALG00000044626', 'ENSGALG00000044644', 'ENSGALG00000044662', 'ENSGALG00000044709', 'CHIR-B5', 'ENSGALG00000044984', 'ENSGALG00000045087', 'ENSGALG00000045090', 'ENSGALG00000045164', 'ENSGALG00000045468', 'CHIR-B6', 'ENSGALG00000045686', 'ENSGALG00000045823', 'ENSGALG00000046106', 'ENSGALG00000046135', 'ENSGALG00000046490', 'ENSGALG00000046502', 'ENSGALG00000046627', 'ENSGALG00000046735', 'ENSGALG00000046785', 'ENSGALG00000046865', 'ENSGALG00000046983', 'ENSGALG00000047135', 'ENSGALG00000047180', 'ENSGALG00000047192', 'ENSGALG00000047202', 'CHIR-IG1-5', 'ENSGALG00000047431', 'ENSGALG00000047438', 'ENSGALG00000047508', 'ENSGALG00000047597', 'ENSGALG00000047648', 'ENSGALG00000047699', 'ENSGALG00000047838', 'ENSGALG00000047927', 'ENSGALG00000048126', 'ENSGALG00000048139', 'ENSGALG00000048198', 'ENSGALG00000048491', 'ENSGALG00000048562', 'ENSGALG00000048677', 'ENSGALG00000048752', 'ENSGALG00000048767', 'ENSGALG00000048791', 'ENSGALG00000048818', 'ENSGALG00000048863', 'ENSGALG00000048884', 'ENSGALG00000048941', 'ENSGALG00000048989', 'ENSGALG00000049046', 'ENSGALG00000049047', 'ENSGALG00000049120', 'ENSGALG00000049317', 'ENSGALG00000049325', 'ENSGALG00000049362', 'ENSGALG00000049503', 'CHIR-B2', 'ENSGALG00000049846', 'ENSGALG00000050090', 'ENSGALG00000050179', 'ENSGALG00000050192', 'ENSGALG00000050408', 'ENSGALG00000050467', 'ENSGALG00000050569', 'ENSGALG00000050595', 'ENSGALG00000050638', 'ENSGALG00000050779', 'ENSGALG00000050785', 'ENSGALG00000050820', 'ENSGALG00000050824', 'ENSGALG00000050896', 'ENSGALG00000050915', 'CHIR-AB1', 'ENSGALG00000051010', 'ENSGALG00000051284', 'ENSGALG00000051595', 'ENSGALG00000051602', 'ENSGALG00000051622', 'ENSGALG00000051627', 'ENSGALG00000051661', 'ENSGALG00000051713', 'ENSGALG00000051950', 'ENSGALG00000051974', 'ENSGALG00000052010', 'ENSGALG00000052092', 'ENSGALG00000052105', 'ENSGALG00000052122', 'ENSGALG00000052141', 'ENSGALG00000052270', 'ENSGALG00000052357', 'ENSGALG00000052373', 'ENSGALG00000052430', 'ENSGALG00000052568', 'ENSGALG00000052585', 'ENSGALG00000052621', 'ENSGALG00000052703', 'ENSGALG00000052808', 'ENSGALG00000052814', 'ENSGALG00000053042', 'ENSGALG00000053052', 'ENSGALG00000053180', 'ENSGALG00000053277', 'ENSGALG00000053283', 'ENSGALG00000053284', 'ENSGALG00000053380', 'ENSGALG00000053381', 'ENSGALG00000053566', 'ENSGALG00000053626', 'ENSGALG00000053708', 'ENSGALG00000053734', 'ENSGALG00000053792', 'ENSGALG00000054095', 'ENSGALG00000054157', 'ENSGALG00000054158', 'CHIR-A2', 'ENSGALG00000054195', 'ENSGALG00000054298', 'ENSGALG00000054321', 'ENSGALG00000054384', 'ENSGALG00000054391', 'ENSGALG00000054588', 'ENSGALG00000054615', 'ENSGALG00000054710', 'ENSGALG00000054765', 'ENSGALG00000054769', 'ENSGALG00000054782', 'ENSGALG00000055001', 'ENSGALG00000055118']"
2184,MALT1 paracaspase,Immunoglobulin like domain containing proteins,['MALT1']
2185,baculoviral IAP repeat containing 2,Inhibitors of apoptosis (IAP) protein family,['BIRC3']
2186,baculoviral IAP repeat containing 3,Inhibitors of apoptosis (IAP) protein family,['BIRC3']
2187,X-linked inhibitor of apoptosis,Inhibitors of apoptosis (IAP) protein family,['BIRC8']
2188,baculoviral IAP repeat containing 5,Inhibitors of apoptosis (IAP) protein family,['BIRC5']
2189,baculoviral IAP repeat containing 6,Inhibitors of apoptosis (IAP) protein family,['BIRC6']
2190,baculoviral IAP repeat containing 7,Inhibitors of apoptosis (IAP) protein family,['BIRC7']
2191,kinesin-5,Kinesins,['KIF11']
2192,unc-119 lipid binding chaperone,Lipid binding chaperones,['UNC119']
2193,L3MBTL histone methyl-lysine binding protein 3,Methyllysine reader proteins,['L3MBTL3']
2194,Translocator protein,Mitochondrial-associated proteins,['TSPO']
2195,neuropilin 1,Neuropilins and Plexins,['NRP1']
2196,NFKB inhibitor zeta,NF-κB regulators,['NFKBIZ']
2197,bromodomain adjacent to zinc finger domain 1A,Non-enzymatic BRD containing proteins,"['ENSGALG00000010030', 'ENSGALG00000050210']"
2198,bromodomain adjacent to zinc finger domain 1B,Non-enzymatic BRD containing proteins,['BAZ1B']
2199,bromodomain adjacent to zinc finger domain 2A,Non-enzymatic BRD containing proteins,"['ENSGALG00000029588', 'ENSGALG00000052195', 'ENSGALG00000052945']"
2200,bromodomain adjacent to zinc finger domain 2B,Non-enzymatic BRD containing proteins,['BAZ2B']
2201,bromodomain PHD finger transcription factor,Non-enzymatic BRD containing proteins,"['ENSGALG00000038222', 'ENSGALG00000047203', 'ENSGALG00000050405']"
2202,bromodomain testis associated,Non-enzymatic BRD containing proteins,['BRDT']
2203,bromodomain and PHD finger containing 1,Non-enzymatic BRD containing proteins,['BRPF1']
2204,bromodomain and PHD finger containing 3,Non-enzymatic BRD containing proteins,['BRPF3']
2205,bromodomain and WD repeat domain containing 1,Non-enzymatic BRD containing proteins,['BRWD1']
2206,bromodomain and WD repeat domain containing 3,Non-enzymatic BRD containing proteins,"['ENSGALG00000007151', 'ENSGALG00000047072']"
2207,CECR2 histone acetyl-lysine reader,Non-enzymatic BRD containing proteins,['CECR2']
2208,CREB binding protein,Non-enzymatic BRD containing proteins,['CREBBP']
2209,E1A binding protein p300,Non-enzymatic BRD containing proteins,['EP300']
2210,polybromo 1,Non-enzymatic BRD containing proteins,['PBRM1']
2211,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",Non-enzymatic BRD containing proteins,['SMARCA2']
2212,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",Non-enzymatic BRD containing proteins,['SMARCA4']
2213,pleckstrin homology domain interacting protein,Non-enzymatic BRD containing proteins,['PHIP']
2214,zinc finger MYND-type containing 8,Non-enzymatic BRD containing proteins,['ZMYND8']
2215,zinc finger MYND-type containing 11,Non-enzymatic BRD containing proteins,['ZMYND11']
2216,notch receptor 1,Notch receptors,['NOTCH1']
2217,notch receptor 2,Notch receptors,['NOTCH2']
2218,exportin 1,Nuclear export proteins,"['XPO1', 'ENSGALG00000038549']"
2219,CD28,Other immune checkpoint proteins,['CD28']
2220,CD86,Other immune checkpoint proteins,['CD86']
2221,cytotoxic T-lymphocyte-associated protein 4 (CD152),Other immune checkpoint proteins,['CTLA4']
2222,LAG3 (CD223),Other immune checkpoint proteins,['LAG3']
2223,B7-H3 (CD276),Other immune checkpoint proteins,['CD276']
2224,ICOS (CD278),Other immune checkpoint proteins,['ICOS']
2225,programmed cell death 1 (CD279),Other immune checkpoint proteins,"['ENSGALG00000046559', 'ENSGALG00000046559']"
2226,immunoglobulin like domain containing receptor 2,Other immune checkpoint proteins,['ILDR2']
2227,V-set immunoregulatory receptor,Other immune checkpoint proteins,['ENSGALG00000030179']
2228,stimulator of interferon response cGAMP interactor 1,Other pattern recognition receptors,['TMEM173']
2229,regulator of G-protein signaling 10,R12 family,['RGS10']
2230,regulator of G-protein signaling 12,R12 family,"['ENSGALG00000015626', 'ENSGALG00000054081']"
2231,regulator of G-protein signaling 14,R12 family,['RGS14']
2232,regulator of G-protein signaling 1,R4 family,['RGS1']
2233,regulator of G-protein signaling 2,R4 family,['RGS2']
2234,regulator of G-protein signaling 3,R4 family,"['RGS3', 'ENSGALG00000054209']"
2235,regulator of G-protein signaling 4,R4 family,['RGS4']
2236,regulator of G-protein signaling 5,R4 family,['RGS5']
2237,regulator of G-protein signaling 8,R4 family,['RGS8']
2238,regulator of G-protein signaling 13,R4 family,['RGS13']
2239,regulator of G-protein signaling 16,R4 family,['RGS16']
2240,regulator of G-protein signaling 18,R4 family,['RGS18']
2241,regulator of G-protein signaling 6,R7 family,['RGS6']
2242,regulator of G-protein signaling 7,R7 family,['RGS7']
2243,regulator of G-protein signaling 9,R7 family,['RGS9']
2244,repulsive guidance molecule BMP co-receptor a,Repulsive guidance molecules,['RGMA']
2245,reticulon 4,Reticulons and associated proteins,['RTN4']
2246,leucine rich repeat and Ig domain containing 1,Reticulons and associated proteins,['LINGO1']
2247,SOS Ras/Rac guanine nucleotide exchange factor 1,Rho GEFs,['SOS1']
2248,eukaryotic translation elongation factor 2,Ribosomal factors,['EEF2']
2249,regulator of G-protein signaling 17,RZ family,['RGS17']
2250,regulator of G-protein signaling 19,RZ family,['RGS19']
2251,regulator of G-protein signaling 20,RZ family,['RGS20']
2252,"amyloid P component, serum",Serum pentaxins,"['CRP', 'ENSGALG00000039887']"
2253,sigma non-opioid intracellular receptor 1,Sigma receptors,['SIGMAR1']
2254,σ2,Sigma receptors,['TMEM97']
2255,signal transducer and activator of transcription 3,STAT transcription factors,['STAT3']
2256,signal transducer and activator of transcription 6,STAT transcription factors,"['ENSGALG00000048759', 'ENSGALG00000051500']"
2257,tubulin alpha 1a,Tubulins,['TUBA1A']
2258,tubulin beta class I,Tubulins,['TUBB']
2259,tubulin beta 3 class III,Tubulins,['TUBB3']
2260,tubulin beta 4B class IVb,Tubulins,['TUBB4B']
2261,glypican 3,Tumour-associated antigens,['GPC3']
2262,trophoblast glycoprotein,Tumour-associated antigens,['TPBG']
2263,tumor associated calcium signal transducer 2,Tumour-associated antigens,['TACSTD2']
