,receptor,family,gene
2155,V-type ATPase V1 motor C2 subunit,V-type ATPase,['ATP6V1C2']
2156,V-type ATPase V1 motor D subunit,V-type ATPase,['ATP6V1D']
2157,V-type ATPase V1 motor E1 subunit,V-type ATPase,['ENSACAG00000012403']
2158,V-type ATPase V1 motor E2 subunit,V-type ATPase,['ENSACAG00000012403']
2159,V-type ATPase V1 motor G1 subunit,V-type ATPase,['ATP6V1G1']
2160,V-type ATPase V1 motor G2 subunit,V-type ATPase,['ENSACAG00000012213']
2161,V-type ATPase V1 motor G3 subunit,V-type ATPase,['ATP6V1G3']
2162,V-type ATPase V1 motor H subunit,V-type ATPase,['ATP6V1H']
2163,V-type ATPase V0 motor a1 subunit,V-type ATPase,['ATP6V0A1']
2164,V-type ATPase V0 motor a2 subunit,V-type ATPase,['ATP6V0A2']
2165,V-type ATPase V0 motor a3 subunit,V-type ATPase,['TCIRG1']
2166,V-type ATPase V0 motor a4 subunit,V-type ATPase,"['ENSACAG00000013633', 'ENSACAG00000023856']"
2167,V-type ATPase V0 motor b subunit,V-type ATPase,['ATP6V0B']
2168,V-type ATPase V0 motor c subunit,V-type ATPase,['ATP6V0C']
2169,V-type ATPase V0 motor d1 subunit,V-type ATPase,['ATP6V0D1']
2170,V-type ATPase V0 motor d2 subunit,V-type ATPase,['ATP6V0D2']
2171,V-type ATPase V0 motor e1 subunit,V-type ATPase,['ATP6V0E1']
2172,V-type ATPase V0 motor e2 subunit,V-type ATPase,['ENSACAG00000026586']
2173,LanC like 2,Abscisic acid receptor complex,['LANCL2']
2174,Adipo1 receptor,Adiponectin receptors,['ADIPOR1']
2175,Adipo2 receptor,Adiponectin receptors,['ADIPOR2']
2176,"nuclear factor, erythroid 2 like 2",Basic leucine zipper domain TFs,['NFE2L2']
2177,BCL2 apoptosis regulator,B-cell lymphoma 2 (Bcl-2) protein family,['BCL2']
2178,Bcl-2-like 1,B-cell lymphoma 2 (Bcl-2) protein family,['BCL2L1']
2179,coagulation factor V,Blood coagulation components,['F5']
2180,coagulation factor VIII,Blood coagulation components,['F8']
2181,serpin family C member 1,Blood coagulation components,['SERPINC1']
2182,BCL6 transcription repressor,BTB (POZ) domain containing TFs,['BCL6']
2183,transthyretin,Carrier proteins,['TTR']
2184,CD1d molecule,CD molecules,['ENSACAG00000011395']
2185,CD2,CD molecules,"['ENSACAG00000025209', 'ENSACAG00000029069']"
2186,CD3e,CD molecules,['CD3E']
2187,CD6,CD molecules,['ENSACAG00000017783']
2188,"CD20 (membrane-spanning 4-domains, subfamily A, member 1)",CD molecules,['ENSACAG00000017806']
2189,CD28,CD molecules,['CD28']
2190,CD33,CD molecules,"['ENSACAG00000010510', 'ENSACAG00000022228', 'ENSACAG00000026959', 'ENSACAG00000028533']"
2191,CD37 molecule,CD molecules,['CD37']
2192,CD47,CD molecules,['CD47']
2193,neural cell adhesion molecule 1 (CD56),CD molecules,['NCAM1']
2194,CD74,CD molecules,['CD74']
2195,semaphorin 4D (CD100),CD molecules,"['ENSACAG00000016619', 'ENSACAG00000028121']"
2196,endoglin (CD105),CD molecules,['ENSACAG00000015605']
2197,cytotoxic T-lymphocyte-associated protein 4 (CD152),CD molecules,"['ENSACAG00000004464', 'ENSACAG00000028063']"
2198,killer cell lectin like receptor C1 (CD159a),CD molecules,"['ENSACAG00000011725', 'ENSACAG00000012089', 'ENSACAG00000012097', 'ENSACAG00000013927', 'ENSACAG00000013935', 'ENSACAG00000013954', 'ENSACAG00000017236', 'ENSACAG00000028927', 'ENSACAG00000029390', 'ENSACAG00000029481', 'ENSACAG00000029644']"
2199,SIRPA (CD172a),CD molecules,['ENSACAG00000005761']
2200,LAG3 (CD223),CD molecules,['LAG3']
2201,B7-H3 (CD276),CD molecules,['CD276']
2202,cryptochrome circadian regulator 1,Circadian clock proteins,['CRY1']
2203,claudin 18,Claudins,['CLDN18']
2204,nucleobindin 1,EF-hand domain containing proteins,['NUCB1']
2205,RAS guanyl releasing protein 1,EF-hand domain containing proteins,['RASGRP1']
2206,S100 calcium binding protein A11,EF-hand domain containing proteins,['S100A11']
2207,fatty acid binding protein 1,Fatty acid-binding proteins,['FABP1']
2208,fatty acid binding protein 2,Fatty acid-binding proteins,['FABP2']
2209,fatty acid binding protein 4,Fatty acid-binding proteins,['FABP4']
2210,fatty acid binding protein 5,Fatty acid-binding proteins,['FABP5']
2211,fatty acid binding protein 6,Fatty acid-binding proteins,['FABP6']
2212,fatty acid binding protein 7,Fatty acid-binding proteins,['FABP7']
2213,peripheral myelin protein 2,Fatty acid-binding proteins,"['ENSACAG00000013562', 'ENSACAG00000013627']"
2214,retinol binding protein 1,Fatty acid-binding proteins,['RBP1']
2215,retinol binding protein 2,Fatty acid-binding proteins,['RBP2']
2216,retinol binding protein 3,Fatty acid-binding proteins,['RBP3']
2217,retinol binding protein 4,Fatty acid-binding proteins,['RBP4']
2218,retinol binding protein 7,Fatty acid-binding proteins,['RBP7']
2219,retinaldehyde binding protein 1,Fatty acid-binding proteins,['RLBP1']
2220,cellular retinoic acid binding protein 2,Fatty acid-binding proteins,"['CRABP2', 'CRABP2']"
2221,membrane spanning 4-domains A2,Fc epsilon receptors,"['ENSACAG00000017806', 'ENSACAG00000028951']"
2222,forkhead box N1,Forkhead box TFs,['FOXN1']
2223,G protein subunit alpha q,G-alpha family G(q) subfamily,['ENSACAG00000005913']
2224,heat shock protein family A (Hsp70) member 2,Heat shock proteins,['HSPA2']
2225,heat shock protein family A (Hsp70) member 8,Heat shock proteins,['HSPA8']
2226,heat shock protein 90 beta family member 1,Heat shock proteins,['HSP90B1']
2227,heat shock protein 90 alpha family class A member 1,Heat shock proteins,"['ENSACAG00000006051', 'ENSACAG00000006051']"
2228,heat shock protein 90 alpha family class B member 1,Heat shock proteins,['HSP90AB1']
2229,TNF receptor associated protein 1,Heat shock proteins,['TRAP1']
2230,melanoma cell adhesion molecule,Immunoglobulin C2-set domain-containing proteins,['ENSACAG00000002036']
2231,MALT1 paracaspase,Immunoglobulin like domain containing proteins,['MALT1']
2232,baculoviral IAP repeat containing 2,Inhibitors of apoptosis (IAP) protein family,['ENSACAG00000012650']
2233,baculoviral IAP repeat containing 3,Inhibitors of apoptosis (IAP) protein family,['ENSACAG00000012650']
2234,X-linked inhibitor of apoptosis,Inhibitors of apoptosis (IAP) protein family,['XIAP']
2235,baculoviral IAP repeat containing 5,Inhibitors of apoptosis (IAP) protein family,['BIRC5']
2236,baculoviral IAP repeat containing 6,Inhibitors of apoptosis (IAP) protein family,['BIRC6']
2237,baculoviral IAP repeat containing 7,Inhibitors of apoptosis (IAP) protein family,['BIRC7']
2238,kelch like ECH-associated protein 1,Kelch-like proteins,['KEAP1']
2239,kinesin-5,Kinesins,['KIF11']
2240,unc-119 lipid binding chaperone,Lipid binding chaperones,['UNC119']
2241,L3MBTL histone methyl-lysine binding protein 3,Methyllysine reader proteins,['L3MBTL3']
2242,Translocator protein,Mitochondrial-associated proteins,['TSPO']
2243,neuropilin 1,Neuropilins and Plexins,['NRP1']
2244,NFKB inhibitor zeta,NF-κB regulators,['NFKBIZ']
2245,bromodomain adjacent to zinc finger domain 1A,Non-enzymatic BRD containing proteins,['BAZ1A']
2246,bromodomain adjacent to zinc finger domain 2A,Non-enzymatic BRD containing proteins,['BAZ2A']
2247,bromodomain adjacent to zinc finger domain 2B,Non-enzymatic BRD containing proteins,['BAZ2B']
2248,bromodomain PHD finger transcription factor,Non-enzymatic BRD containing proteins,['BPTF']
2249,bromodomain testis associated,Non-enzymatic BRD containing proteins,['BRDT']
2250,bromodomain and PHD finger containing 1,Non-enzymatic BRD containing proteins,['BRPF1']
2251,bromodomain and PHD finger containing 3,Non-enzymatic BRD containing proteins,['BRPF3']
2252,bromodomain and WD repeat domain containing 1,Non-enzymatic BRD containing proteins,['BRWD1']
2253,bromodomain and WD repeat domain containing 3,Non-enzymatic BRD containing proteins,['BRWD3']
2254,CECR2 histone acetyl-lysine reader,Non-enzymatic BRD containing proteins,['CECR2']
2255,CREB binding protein,Non-enzymatic BRD containing proteins,['CREBBP']
2256,E1A binding protein p300,Non-enzymatic BRD containing proteins,['EP300']
2257,polybromo 1,Non-enzymatic BRD containing proteins,['PBRM1']
2258,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2",Non-enzymatic BRD containing proteins,['SMARCA2']
2259,pleckstrin homology domain interacting protein,Non-enzymatic BRD containing proteins,['PHIP']
2260,zinc finger MYND-type containing 8,Non-enzymatic BRD containing proteins,['ZMYND8']
2261,zinc finger MYND-type containing 11,Non-enzymatic BRD containing proteins,['ZMYND11']
2262,tripartite motif containing 66,Non-enzymatic BRD containing proteins,['TRIM66']
2263,notch receptor 1,Notch receptors,['ENSACAG00000011132']
2264,notch receptor 3,Notch receptors,['NOTCH3']
2265,notch receptor 4,Notch receptors,['ENSACAG00000000392']
2266,exportin 1,Nuclear export proteins,['XPO1']
2267,CD28,Other immune checkpoint proteins,['CD28']
2268,CD33,Other immune checkpoint proteins,"['ENSACAG00000010510', 'ENSACAG00000022228', 'ENSACAG00000026959', 'ENSACAG00000028533']"
2269,cytotoxic T-lymphocyte-associated protein 4 (CD152),Other immune checkpoint proteins,"['ENSACAG00000004464', 'ENSACAG00000028063']"
2270,LAG3 (CD223),Other immune checkpoint proteins,['LAG3']
2271,B7-H3 (CD276),Other immune checkpoint proteins,['CD276']
2272,immunoglobulin like domain containing receptor 2,Other immune checkpoint proteins,['ILDR2']
2273,V-set immunoregulatory receptor,Other immune checkpoint proteins,['ENSACAG00000016392']
2274,stimulator of interferon response cGAMP interactor 1,Other pattern recognition receptors,['STING1']
2275,regulator of G-protein signaling 10,R12 family,['RGS10']
2276,regulator of G-protein signaling 12,R12 family,['RGS12']
2277,regulator of G-protein signaling 14,R12 family,['RGS14']
2278,regulator of G-protein signaling 1,R4 family,['RGS1']
2279,regulator of G-protein signaling 2,R4 family,['RGS2']
2280,regulator of G-protein signaling 3,R4 family,['ENSACAG00000001107']
2281,regulator of G-protein signaling 5,R4 family,['RGS5']
2282,regulator of G-protein signaling 8,R4 family,['RGS8']
2283,regulator of G-protein signaling 13,R4 family,['RGS13']
2284,regulator of G-protein signaling 18,R4 family,['RGS18']
2285,regulator of G-protein signaling 6,R7 family,['RGS6']
2286,regulator of G-protein signaling 7,R7 family,['RGS7']
2287,regulator of G-protein signaling 9,R7 family,['RGS9']
2288,repulsive guidance molecule BMP co-receptor a,Repulsive guidance molecules,['RGMA']
2289,reticulon 4,Reticulons and associated proteins,['RTN4']
2290,leucine rich repeat and Ig domain containing 1,Reticulons and associated proteins,['LINGO1']
2291,SOS Ras/Rac guanine nucleotide exchange factor 1,Rho GEFs,['SOS1']
2292,eukaryotic translation elongation factor 2,Ribosomal factors,['EEF2']
2293,regulator of G-protein signaling 17,RZ family,['RGS17']
2294,regulator of G-protein signaling 19,RZ family,['RGS19']
2295,regulator of G-protein signaling 20,RZ family,['RGS20']
2296,"amyloid P component, serum",Serum pentaxins,"['ENSACAG00000008340', 'ENSACAG00000010098', 'ENSACAG00000014930', 'ENSACAG00000021057', 'ENSACAG00000022114']"
2297,CD33,Sialic acid binding Ig like lectins,"['ENSACAG00000010510', 'ENSACAG00000022228', 'ENSACAG00000026959', 'ENSACAG00000028533']"
2298,sialic acid binding Ig like lectin 8,Sialic acid binding Ig like lectins,"['ENSACAG00000010510', 'ENSACAG00000022228', 'ENSACAG00000026959', 'ENSACAG00000028533']"
2299,sigma non-opioid intracellular receptor 1,Sigma receptors,['SIGMAR1']
2300,SIRPA (CD172a),Signal regulatory proteins,['ENSACAG00000005761']
2301,signal transducer and activator of transcription 3,STAT transcription factors,['STAT3']
2302,signal transducer and activator of transcription 6,STAT transcription factors,['STAT6']
2303,tubulin alpha 1a,Tubulins,['TUBA1A']
2304,tubulin alpha 4a,Tubulins,['TUBA4A']
2305,tubulin beta class I,Tubulins,['TUBB']
2306,tubulin beta 4B class IVb,Tubulins,['TUBB4B']
2307,glypican 3,Tumour-associated antigens,['ENSACAG00000016063']
2308,trophoblast glycoprotein,Tumour-associated antigens,['ENSACAG00000025533']
2309,tumor associated calcium signal transducer 2,Tumour-associated antigens,['TACSTD2']
